Time,setDynLoad / N,peak_dynLoad / N,setStatLoad / N,meanAbs_statLoad / N,setSpeed / rpm,meanAbs_speed / rpm
04-Mar-2022 14:21:51,0,230.959904,2500,2467.06025587899,750,749.863412896865
04-Mar-2022 14:22:03,0,230.959904,2500,2466.2293377066,750,749.753456235665
04-Mar-2022 14:22:14,0,246.2341305,2500,2466.16687688727,750,749.909228172365
04-Mar-2022 14:22:26,0,261.508357,2500,2465.80914674016,750,750.47962835234
04-Mar-2022 14:22:38,0,196.718438,2500,2466.76687930332,750,750.176102152152
04-Mar-2022 14:22:50,0,158.53287175,2500,2466.24637247551,750,750.078744691715
04-Mar-2022 14:23:01,0,200.411451,2500,2466.29747678224,750,750.235662010303
04-Mar-2022 14:23:13,0,158.53287175,2500,2466.23501596293,750,750.377689364357
04-Mar-2022 14:23:25,0,253.87124375,2500,2466.92397772771,750,750.523152864066
04-Mar-2022 14:23:36,0,253.87124375,2500,2466.26529999654,750,750.454429950818
04-Mar-2022 14:23:48,0,158.53287175,2500,2467.34984695047,750,750.282622667693
04-Mar-2022 14:23:59,0,173.80709825,2500,2467.13218045883,750,750.054691672078
04-Mar-2022 14:24:11,0,246.2341305,2500,2466.86340966048,750,750.21389975444
04-Mar-2022 14:24:23,0,150.8957585,2500,2467.80032195052,750,750.15892142384
04-Mar-2022 14:24:34,0,253.87124375,2500,2467.21167604708,750,750.037510943765
04-Mar-2022 14:24:46,0,269.14547025,2500,2467.87603203456,750,750.341037143953
04-Mar-2022 14:24:57,0,158.53287175,2500,2467.5977974757,750,749.565613606115
04-Mar-2022 14:25:09,0,269.14547025,2500,2467.96120587911,750,750.146322223077
04-Mar-2022 14:25:21,0,246.2341305,2500,2469.04764558514,750,750.093634656253
04-Mar-2022 14:25:32,0,189.08132475,2500,2468.00284642534,750,750.226498955203
04-Mar-2022 14:25:44,0,208.04856425,2500,2468.15048108922,750,749.979096467502
04-Mar-2022 14:25:55,0,253.87124375,2500,2468.32839978673,750,750.00314948714
04-Mar-2022 14:26:07,0,181.4442115,2500,2468.32082877832,750,749.869139806302
04-Mar-2022 14:26:18,0,189.08132475,2500,2468.18265787495,750,749.502617602305
04-Mar-2022 14:26:30,0,246.2341305,2500,2469.33155840031,750,750.13143225854
04-Mar-2022 14:26:42,0,135.621532,2500,2469.76121312727,750,749.984823376942
04-Mar-2022 14:26:53,0,253.87124375,2500,2469.1422831902,750,749.81988838514
04-Mar-2022 14:27:05,0,246.2341305,2500,2469.70253781212,750,750.09936156569
04-Mar-2022 14:27:17,0,253.87124375,2500,2469.35048592132,750,749.987114140715
04-Mar-2022 14:27:28,0,230.959904,2500,2470.06216071134,750,749.654953393343
04-Mar-2022 14:27:40,0,223.32279075,2500,2469.25017005998,750,750.12341458533
04-Mar-2022 14:27:51,0,230.959904,2500,2469.32777289613,750,750.01002177847
04-Mar-2022 14:28:03,0,230.959904,2500,2469.48487132051,750,750.41663234853
04-Mar-2022 14:28:14,0,196.718438,2500,2469.34480766504,750,749.44534850793
04-Mar-2022 14:28:26,0,189.08132475,2500,2470.3101112366,750,749.848522932332
04-Mar-2022 14:28:38,0,246.2341305,2500,2470.42935461897,750,750.155485278182
04-Mar-2022 14:28:49,0,246.2341305,2500,2470.41989085846,750,749.956188829755
04-Mar-2022 14:29:01,0,173.80709825,2500,2470.74733697195,750,750.169229860831
04-Mar-2022 14:29:12,0,238.59701725,2500,2470.45396039628,750,750.176102152155
04-Mar-2022 14:29:24,0,230.959904,2500,2471.16942069049,750,750.262005793717
04-Mar-2022 14:29:36,0,253.87124375,2500,2471.04260629972,750,750.429231549293
04-Mar-2022 14:29:47,0,166.169985,2500,2471.61043193005,750,750.090198510592
04-Mar-2022 14:29:59,0,253.87124375,2500,2471.75806659394,750,750.003149487142
04-Mar-2022 14:30:10,0,246.2341305,2500,2471.94166354775,750,750.052400908305
04-Mar-2022 14:30:22,0,173.80709825,2500,2472.21989810661,750,749.888611298395
04-Mar-2022 14:30:34,0,269.14547025,2500,2472.22179085871,750,749.983677995055
04-Mar-2022 14:30:45,0,166.169985,2500,2472.44513560664,750,750.037510943767
04-Mar-2022 14:30:57,0,246.2341305,2500,2472.32210672006,750,750.291785722792
04-Mar-2022 14:31:08,0,246.2341305,2500,2471.93787804354,750,750.200155171792
04-Mar-2022 14:31:20,0,189.08132475,2500,2472.7233701655,750,750.10967000268
04-Mar-2022 14:31:32,0,166.169985,2500,2473.89119821188,750,750.520862100294
04-Mar-2022 14:31:43,0,196.718438,2500,2473.56943035469,750,750.237952774082
04-Mar-2022 14:32:16,867.760078655476,727.37226525,3132.23992134452,2952.04580499855,2722.08552958977,2723.75041642869
04-Mar-2022 14:32:52,1993.7138958736,21.06483325,2006.2861041264,2946.92401781297,2558.16178734612,0.71837170432496
04-Mar-2022 14:53:06,1137.63510298284,903.02587,2862.36489701716,2914.27972232545,2425.3541554491,2423.85736758849
04-Mar-2022 14:53:30,1451.81277067194,1162.6877205,2548.18722932806,2621.12459865186,1845.69100207131,1845.96753545087
04-Mar-2022 14:53:56,1807.21287839038,1506.35781675,2192.78712160962,2046.5361650665,1612.75887857433,1614.66911708935
04-Mar-2022 14:54:18,1584.25947231558,1372.8338785,2415.74052768442,2277.82668631595,1639.26704245832,1642.04603496439
04-Mar-2022 14:54:44,1241.30008523648,971.75988925,2758.69991476352,2627.27415022831,2393.18365174455,2392.61822198878
04-Mar-2022 14:55:10,870.842100054504,800.05038475,3129.1578999455,2999.80940426975,2692.81769918719,2694.62564579329
04-Mar-2022 14:55:38,1585.77015834663,1311.7369725,2414.22984165337,2246.10416110163,1636.15449854857,1638.69350217968
04-Mar-2022 14:56:00,1928.64181884402,1712.5598745,2071.35818115598,2097.51744290947,2452.64157834355,2451.03155286942
04-Mar-2022 14:56:17,1821.05090959596,1464.4792375,2178.94909040404,2161.77826949371,2132.23495534837,2133.75275235855
04-Mar-2022 15:00:04,1395.27070217014,1158.9947075,2604.72929782986,2644.19156850787,2192.33178704447,2194.40988635683
04-Mar-2022 15:00:31,1172.4428096146,1074.98646175,2155.90201203437,2243.68522391642,1725.94323718493,1728.29672723878
04-Mar-2022 15:00:50,779.097788513417,704.4609255,3220.90221148658,3384.63240495145,1769.8807809423,1768.44808930512
04-Mar-2022 15:01:27,974.952151855787,788.46917125,2352.64137147912,2196.83393115806,2002.19147308753,2002.24344018136
04-Mar-2022 15:01:43,881.159832551436,700.7679125,2118.84016744856,2121.17495142106,1562.50676570424,1563.34570009233
04-Mar-2022 15:02:05,1268.11730277778,1013.88955575,2362.31242604393,2205.95321078113,2853.19251277395,2855.76255125433
