Time,setDynLoad / N,peak_dynLoad / N,setStatLoad / N,meanAbs_statLoad / N,setSpeed / rpm,meanAbs_speed / rpm
28-Oct-2022 09:53:01,1063.49340814675,1116.865041,2500,2538.77474023748,2700,2698.63791854521
28-Oct-2022 09:53:14,1352.72059578204,1357.559652,2500,2540.7072401327,2700,2698.84294190307
28-Oct-2022 09:53:26,1265.08659913171,1048.13102175,2500,2541.44730620423,2700,2699.23924403615
28-Oct-2022 09:53:38,1010.54989243943,834.29185075,2500,2542.32175767493,2700,2698.85668648572
28-Oct-2022 09:53:50,1060.66913835397,868.784404,2500,2543.2927395028,2700,2698.86241339516
28-Oct-2022 09:54:02,1240.41710901193,1151.35759425,2500,2544.1596199651,2700,2698.70549607657
28-Oct-2022 09:54:14,1220.51779995502,956.48566275,2500,2544.89968603662,2700,2698.93686321785
28-Oct-2022 09:54:26,1033.68847417152,975.7039895,2500,2545.27634370474,2700,2699.15563115836
28-Oct-2022 09:54:38,1336.95386902782,1411.01944475,2500,2546.2321835158,2700,2698.92082787142
28-Oct-2022 09:54:50,1280.48989208338,1216.14751325,2500,2548.07950956646,2700,2699.60920238581
28-Oct-2022 09:55:02,1129.21964745977,891.69574375,2500,2546.63155420912,2700,2698.91853710764
28-Oct-2022 09:55:16,1391.30380599085,1334.64831225,2500,2547.68392437733,2700,2699.68708835416
28-Oct-2022 09:55:28,1454.22408670509,1029.16378225,2500,2548.1533268984,2700,2698.9780969658
28-Oct-2022 09:55:40,1068.90701885571,1013.88955575,2500,2549.5388214364,2700,2699.25298861879
28-Oct-2022 09:55:52,1212.61823723585,1113.172028,2500,2550.46437721384,2700,2699.78215505082
28-Oct-2022 09:56:04,1321.37834958135,1181.90604725,2500,2550.42841492392,2700,2698.73756676942
28-Oct-2022 09:56:16,1400.49930500166,1074.98646175,2500,2551.56595893667,2700,2698.62646472633
28-Oct-2022 09:56:28,1157.57778303713,853.5101775,2500,2551.91233257118,2700,2699.05369217037
28-Oct-2022 09:56:40,1029.24887562309,937.51842325,2500,2552.91549118476,2700,2698.78109128115
28-Oct-2022 09:56:52,1164.3123031384,971.75988925,2500,2553.64041523947,2700,2699.44426739401
28-Oct-2022 09:57:04,1200.36813120322,1090.26068825,2500,2553.40192847474,2700,2699.11668817418
28-Oct-2022 09:57:16,1197.16626211199,1120.80914125,2500,2553.76155137395,2700,2699.14646810326
28-Oct-2022 09:57:28,1492.8256523599,1391.801118,2500,2554.74199696231,2700,2699.43739510268
28-Oct-2022 09:57:40,1138.3982000992,1013.88955575,2500,2555.7489410801,2700,2699.3434737879
28-Oct-2022 09:57:52,1212.26842680542,1006.2524425,2500,2555.52748908427,2700,2698.94488089106
28-Oct-2022 09:58:04,1239.76335019228,1204.817387,2500,2556.96408792899,2700,2699.24955247313
28-Oct-2022 09:58:16,1044.76003182019,933.574323,2500,2557.20257469373,2700,2699.05483755226
28-Oct-2022 09:58:28,1063.46461756275,914.6070835,2500,2557.3123543156,2700,2698.97580620202
28-Oct-2022 09:58:40,1137.67151801209,1029.16378225,2500,2557.57544685765,2700,2699.03994758772
28-Oct-2022 09:58:52,1174.84215486764,1246.69596625,2500,2558.1830202821,2700,2699.31942076827
28-Oct-2022 09:59:04,1220.24136939958,1170.32483375,2500,2558.873874799,2700,2698.89219332423
28-Oct-2022 09:59:16,1222.7886026587,1220.0916135,2500,2558.57103446282,2700,2698.81316197399
28-Oct-2022 09:59:28,1335.31318546732,1040.4939085,2500,2559.51173225706,2700,2699.31369385883
28-Oct-2022 09:59:39,1398.64025696253,1212.45450025,2500,2560.41078950509,2700,2699.11096126474
28-Oct-2022 09:59:51,1021.66566029795,956.48566275,2500,2560.02088257226,2700,2699.27933240221
28-Oct-2022 10:00:03,1185.57459553983,1021.526669,2500,2560.49596334963,2700,2699.64814536998
28-Oct-2022 10:00:15,1358.51123162265,1372.8338785,2500,2560.98997164802,2700,2699.03192991451
28-Oct-2022 10:00:27,1168.37156483183,1223.7846265,2500,2561.62782910609,2700,2699.10408897342
28-Oct-2022 10:00:39,1483.61350464427,1044.43800875,2500,2560.61142122781,2700,2699.08690824511
28-Oct-2022 10:00:51,1033.65776222413,830.59883775,2500,2562.07830410615,2700,2699.06858213491
28-Oct-2022 10:01:03,1068.66632688931,945.1555365,2500,2562.01205778261,2700,2699.64012769677
