Time,setDynLoad / N,peak_dynLoad / N,setStatLoad / N,meanAbs_statLoad / N,setSpeed / rpm,meanAbs_speed / rpm
17-Aug-2022 09:26:32,1000,1025.219682,3000,3003.28071162316,2477.66842367181,2480.38539988227
17-Aug-2022 09:26:48,1000,998.61532925,3000,2991.63460794511,2346.5294298769,2350.85072607919
17-Aug-2022 09:27:06,1000,777.139045,3000,2933.89241959693,2240.28332435928,2246.19031072696
17-Aug-2022 09:27:23,1000,811.380511,3000,2909.04058450956,1776.55280165705,1778.04524414049
17-Aug-2022 09:27:40,1000,822.9617245,3000,2933.33595047921,1590.20710285946,1594.14272828345
17-Aug-2022 09:27:56,1000,899.332857,3000,2925.45074522604,1611.41363396665,1615.57855030803
17-Aug-2022 09:28:15,1000,754.22770525,3000,2935.62428776943,2214.54692139564,2219.26123716993
17-Aug-2022 09:28:32,1000,887.7516435,3000,2921.85830173816,2454.25415934975,2456.01740022573
17-Aug-2022 09:28:49,1000,998.61532925,3000,2925.42046119242,1608.92359883886,1613.22249976544
17-Aug-2022 09:29:04,1000,933.574323,3000,2945.62558987163,2262.11326267484,2267.48639616126
17-Aug-2022 09:29:20,1000,811.380511,3000,2934.68358997518,2005.7879642787,2008.45599153916
17-Aug-2022 09:29:38,1000,868.784404,3000,2906.53458072773,2544.36363631452,2545.53128549735
17-Aug-2022 09:29:54,1000,693.13079925,3000,2906.333949005,2053.86542963558,2056.63418987311
17-Aug-2022 09:30:10,1000,937.51842325,3000,2905.25886581159,1680.75458974794,1685.35865104015
17-Aug-2022 09:30:28,1000,884.0586305,3000,2914.67720026661,1715.90462475384,1719.78539443276
17-Aug-2022 09:30:45,1000,884.0586305,3000,2927.61794638179,1901.75317847002,1902.8311646377
17-Aug-2022 09:31:01,1000,788.46917125,3000,2917.35355173755,1550.00541256339,1552.18968050808
17-Aug-2022 09:31:18,1000,815.32461125,3000,2908.68853261877,2582.55401021916,2585.15920804111
17-Aug-2022 09:31:35,1000,906.96997025,3000,2917.7472441746,2012.00707620004,2016.08423490991
17-Aug-2022 09:31:51,1000,872.477417,3000,2913.53587074966,1726.3978714692,1731.53472183475
17-Aug-2022 09:32:08,1000,868.784404,3000,2927.41731465909,2399.9844606392,2400.6244413824
17-Aug-2022 09:32:24,1000,968.06687625,3000,2948.99658136369,2587.10497807061,2589.60901667405
17-Aug-2022 09:32:39,1000,948.8485495,3000,2949.60036928393,1980.63682703174,1983.07089276654
17-Aug-2022 09:32:55,1000,830.59883775,3000,2932.91008125645,2355.53524255051,2357.93949458091
17-Aug-2022 09:33:10,1000,796.1062845,3000,2933.54793871453,2069.6327751411,2071.82080831948
17-Aug-2022 09:33:37,1000,990.978216,3000,2832.70967777677,2354.22018380429,2357.52257557387
