Time,setDynLoad / N,peak_dynLoad / N,setStatLoad / N,meanAbs_statLoad / N,setSpeed / rpm,meanAbs_speed / rpm
19-Oct-2021 08:46:54,0,10.3965994159118,2500,2544.03715298923,750,753.116231066696
19-Oct-2021 08:47:06,0,10.4466365213602,2500,2539.95827221138,750,753.117573311096
19-Oct-2021 08:47:18,0,10.3482840955735,2500,2537.89472880741,750,753.091175837907
19-Oct-2021 08:47:29,0,10.3315260537965,2500,2536.25587165613,750,753.082943405591
19-Oct-2021 08:47:41,0,10.232434418428,2500,2535.36627816861,750,753.141420519925
19-Oct-2021 08:47:54,0,10.1324010092937,2500,2534.73486789739,750,753.152158475121
19-Oct-2021 08:48:05,0,10.1692216578623,2500,2534.22116314745,750,753.098781889504
19-Oct-2021 08:48:17,0,10.0180045266801,2500,2533.7566995264,750,753.064823106199
19-Oct-2021 08:48:29,0,10.1937062639209,2500,2533.42103177097,750,753.065136296559
19-Oct-2021 08:48:41,0,10.1983759808363,2500,2533.27049883043,750,753.113367611978
19-Oct-2021 08:48:53,0,10.0866338431721,2500,2533.23781928243,750,753.059588353041
19-Oct-2021 08:49:05,0,10.071609038253,2500,2532.69971577494,750,753.068312941637
19-Oct-2021 08:49:17,0,10.0184857883855,2500,2532.81520322736,750,753.109922518019
19-Oct-2021 08:49:29,0,10.0537053393188,2500,2532.68418929286,750,753.103166554542
19-Oct-2021 08:49:41,0,9.97820537965438,2500,2532.76847590986,750,753.01583118562
19-Oct-2021 08:49:53,0,9.9232979443038,2500,2532.69439240966,750,753.057574986442
19-Oct-2021 08:50:05,0,10.0269873771291,2500,2532.7420069547,750,753.053995668044
19-Oct-2021 08:50:17,0,9.97031303890669,2500,2532.69276582582,750,752.99368415303
19-Oct-2021 08:50:29,0,9.94818354328224,2500,2532.72396666124,750,753.024868964576
19-Oct-2021 08:50:41,0,9.94952853863392,2500,2532.54445095415,750,752.94777939457
19-Oct-2021 08:50:53,0,9.9841614345095,2500,2532.55214025956,750,752.90138247983
19-Oct-2021 08:51:05,0,9.98677618696834,2500,2532.62311846335,750,752.999053130627
19-Oct-2021 08:51:17,0,9.95473217621859,2500,2535.03918694614,750,752.980664382356
19-Oct-2021 08:51:29,0,10.0123485307854,2500,2532.91634716776,750,752.932522549896
19-Oct-2021 08:51:41,0,9.92975996150227,2500,2532.8937228653,750,752.978158859477
19-Oct-2021 08:51:52,0,9.9781506582182,2500,2533.12676796775,750,752.995697519629
19-Oct-2021 08:52:04,0,9.98047209567484,2500,2533.27670942326,750,753.042989263968
19-Oct-2021 08:52:16,0,9.97139669115971,2500,2533.44099439078,750,753.050371608165
19-Oct-2021 08:52:28,0,9.95812138309517,2500,2533.34561742944,750,752.985406979233
19-Oct-2021 08:52:40,0,10.0179148343957,2500,2533.5592913971,750,753.020842231378
19-Oct-2021 08:52:52,0,10.0037123644145,2500,2533.50635348677,750,752.954222167687
19-Oct-2021 08:53:04,0,10.0018507113801,2500,2533.67980647229,750,752.922634682821
19-Oct-2021 08:53:16,0,9.98478151310554,2500,2533.59596346906,750,752.927377279699
19-Oct-2021 08:53:28,0,9.93197695297282,2500,2533.82457243377,750,752.955385446166
19-Oct-2021 08:53:40,0,10.0402032745303,2500,2533.86390618837,750,752.920487091782
19-Oct-2021 08:53:52,0,9.99908152589488,2500,2533.9944765091,750,752.917713120023
19-Oct-2021 08:54:04,0,9.9086488000737,2500,2534.22855671035,750,752.888989089876
19-Oct-2021 08:54:16,0,10.0117486758809,2500,2534.12031494957,750,752.892568408274
19-Oct-2021 08:54:28,0,9.93784919199964,2500,2534.48200804639,750,752.945587062051
19-Oct-2021 08:54:40,0,9.95506260454535,2500,2534.31299119861,750,752.864783949206
19-Oct-2021 08:54:51,0,9.95030728632391,2500,2534.51631417822,750,752.895968760752
19-Oct-2021 08:55:03,0,9.9710965272458,2500,2534.51690566325,750,752.885901927757
19-Oct-2021 08:55:15,0,9.90715490000431,2500,2534.79726956822,750,752.862770582607
