Time,setDynLoad / N,peak_dynLoad / N,setStatLoad / N,meanAbs_statLoad / N,setSpeed / rpm,meanAbs_speed / rpm
04-Feb-2022 14:43:30,0,314.96814975,2500,2491.82824796323,750,749.818904072633
04-Feb-2022 14:43:42,0,292.05681,2500,2492.31829331191,750,749.747675636505
04-Feb-2022 14:43:54,0,314.96814975,2500,2492.32420816222,750,749.837963943105
04-Feb-2022 14:44:07,0,314.96814975,2500,2492.76309005566,750,749.812640265436
04-Feb-2022 14:44:19,0,505.895981,2500,2505.30286846792,750,749.91867757299
04-Feb-2022 14:44:31,0,246.2341305,2500,2509.76991129775,750,749.963240087051
04-Feb-2022 14:44:43,0,238.59701725,2500,2509.99083095705,750,750.092363998274
04-Feb-2022 14:44:55,0,246.2341305,2500,2510.26927253567,750,750.107128686668
04-Feb-2022 14:45:07,0,261.508357,2500,2510.48442521592,750,750.114645255303
04-Feb-2022 14:45:19,0,238.59701725,2500,2510.55407257838,750,750.103817817147
04-Feb-2022 14:45:31,0,253.87124375,2500,2510.9101465674,750,750.032231449179
04-Feb-2022 14:45:43,0,246.2341305,2500,2511.12529924764,750,750.123146136499
04-Feb-2022 14:45:56,0,238.59701725,2500,2511.37298360462,750,750.061313411166
04-Feb-2022 14:46:08,0,246.2341305,2500,2511.42666087124,750,750.096927629231
04-Feb-2022 14:46:20,0,253.87124375,2500,2511.77297535724,750,749.956439382092
04-Feb-2022 14:46:32,0,238.59701725,2500,2512.08454009763,750,750.042790438454
04-Feb-2022 14:46:44,0,246.2341305,2500,2512.10524207373,750,750.156075865765
04-Feb-2022 14:46:56,0,246.2341305,2500,2512.24335382861,750,750.202785970864
04-Feb-2022 14:47:08,0,253.87124375,2500,2512.43026309859,750,750.024893846462
04-Feb-2022 14:47:20,0,246.2341305,2500,2512.61495429971,750,750.147485501608
04-Feb-2022 14:47:32,0,246.2341305,2500,2512.85524509379,750,750.215492551179
04-Feb-2022 14:47:44,0,246.2341305,2500,2513.01672050742,750,750.299785499462
04-Feb-2022 14:47:57,0,253.87124375,2500,2513.1597120138,750,750.270793020435
04-Feb-2022 14:48:09,0,253.87124375,2500,2513.50484352974,750,750.28144149267
04-Feb-2022 14:48:21,0,238.59701725,2500,2513.40562191569,750,750.203591317504
04-Feb-2022 14:48:33,0,269.14547025,2500,2513.71940472495,750,750.207528567743
04-Feb-2022 14:48:45,0,246.2341305,2500,2513.72339724891,750,750.336205064166
04-Feb-2022 14:48:57,0,238.59701725,2500,2514.04501723484,750,750.301038260901
04-Feb-2022 14:49:09,0,253.87124375,2500,2514.28870906785,750,750.35052233776
04-Feb-2022 14:49:21,0,246.2341305,2500,2514.272738972,750,750.37226669703
04-Feb-2022 14:49:34,0,246.2341305,2500,2514.39162746335,750,750.365734440953
04-Feb-2022 14:49:46,0,246.2341305,2500,2514.78733094949,750,750.282604771149
04-Feb-2022 14:49:58,0,246.2341305,2500,2514.85061984786,750,750.243769166527
04-Feb-2022 14:50:10,0,246.2341305,2500,2515.00070917463,750,750.237505359329
04-Feb-2022 14:50:22,0,238.59701725,2500,2515.20358854047,750,750.415129034851
04-Feb-2022 14:50:34,0,261.508357,2500,2515.31227391502,750,750.455396366834
04-Feb-2022 14:50:46,0,261.508357,2500,2515.40853810391,750,750.420050597649
04-Feb-2022 14:50:58,0,238.59701725,2500,2515.57799856546,750,750.439736848841
04-Feb-2022 14:51:10,0,238.59701725,2500,2515.84682851232,750,750.249675041884
04-Feb-2022 14:51:23,0,253.87124375,2500,2515.88069103038,750,750.325198660091
04-Feb-2022 14:51:35,0,253.87124375,2500,2516.05532698596,750,750.417187142931
04-Feb-2022 14:51:47,0,276.7825835,2500,2516.24194051343,750,750.401438141978
04-Feb-2022 14:51:59,0,253.87124375,2500,2516.42707532831,750,750.293432209305
04-Feb-2022 14:52:11,0,246.2341305,2500,2516.64281949359,750,750.230436205492
04-Feb-2022 14:52:23,0,238.59701725,2500,2516.65760661938,750,750.419961114689
04-Feb-2022 14:52:35,0,246.2341305,2500,2516.99046482091,750,750.232583796531
04-Feb-2022 14:52:47,0,246.2341305,2500,2517.08303222835,750,750.256207297961
04-Feb-2022 14:53:00,0,253.87124375,2500,2517.25323204619,750,750.057107712048
04-Feb-2022 14:53:12,0,238.59701725,2500,2517.13670949497,750,750.208870812142
04-Feb-2022 14:53:24,0,253.87124375,2500,2517.3030646601,750,750.157149661284
04-Feb-2022 15:00:34,563.493408146753,689.186699,3929.34395280671,3923.45107699386,2722.08552958977,2723.57426027372
04-Feb-2022 15:00:56,852.72059578204,796.1062845,3655.19343056559,3582.07179422918,2371.33756854566,2370.2111519167
04-Feb-2022 15:01:15,765.086599131707,670.2194595,3356.50858266177,3318.74177093706,1850.19877799277,1850.07426641546
04-Feb-2022 15:01:39,510.549892439429,471.654515,3677.09381939441,3495.46803461609,2666.75546033854,2667.82906070687
04-Feb-2022 15:01:56,560.669138353968,551.7186605,3442.42943448503,3428.87998060085,2509.62013119114,2509.35903379813
04-Feb-2022 15:02:14,740.417109011928,746.590592,3273.46923822353,3178.29261508667,1678.33045274894,1680.30987926637
04-Feb-2022 15:02:44,720.51779995502,624.39678,3794.5374821373,3653.08844454725,2535.49578065483,2534.24675048617
04-Feb-2022 15:03:02,544.42284113644,566.992887,3455.57715886356,3443.47605672543,2682.07244968494,2682.44565480166
04-Feb-2022 15:03:22,836.953869027818,769.50193175,3756.67978341031,3559.96016142192,1782.56845912175,1781.91939099526
04-Feb-2022 15:03:44,780.489892083383,723.67925225,3736.43085890278,3765.37965972617,2105.78866215736,2107.63888646338
04-Feb-2022 15:04:06,629.219647459772,570.93698725,3441.4482868322,3377.35690246898,1981.48270572804,1981.64535762808
04-Feb-2022 15:04:27,891.303805990845,979.3970025,3588.79884858318,3381.73522254408,2892.85297460375,2895.37536907453
04-Feb-2022 15:04:50,954.224086705088,807.687498,3600.12890602183,3401.82722971096,1998.13388467526,1998.18261397551
04-Feb-2022 15:05:16,568.907018855709,616.75966675,3880.64932862056,3705.13661351604,2594.53400415903,2595.69273046623
04-Feb-2022 15:05:35,712.618237235847,700.7679125,3529.43657410886,3461.50984385362,2710.05132365688,2710.69560422725
04-Feb-2022 15:05:53,821.378349581349,738.95347875,3388.05625611269,3323.50366905514,2294.05648257146,2296.8810295072
04-Feb-2022 15:06:22,900.499305001656,807.687498,3873.84256127132,3709.78701670567,1749.00076888369,1750.82245171559
04-Feb-2022 15:06:45,657.57778303713,704.4609255,3368.95078148676,3325.75486108538,2292.73284563857,2297.05883214864
04-Feb-2022 15:07:17,529.248875623091,482.98464125,3977.94552281942,3817.61695603372,2018.15334323218,2018.88691280241
04-Feb-2022 15:07:44,739.656873825345,624.39678,3260.34312617466,3041.02594444888,2239.76359609993,2242.95018643652
04-Feb-2022 15:08:04,700.368131203216,662.58234625,3947.80029281165,4098.5628822792,2238.58401345705,2241.08876190341
04-Feb-2022 15:08:27,697.166262111994,700.7679125,3804.42336834233,3729.68974866245,2864.68133604281,2866.3993549118
04-Feb-2022 15:08:48,992.825652359895,903.02587,3496.16297234056,3412.31337209352,2854.57179583274,2857.27755145634
04-Feb-2022 15:09:10,638.398200099199,643.3640195,3729.70062839228,3544.42022305817,1657.97306608102,1660.89118212523
04-Feb-2022 15:09:26,712.268426805422,731.3163655,3520.55685763609,3541.39418563654,1671.69837121968,1673.76697471698
04-Feb-2022 15:09:42,739.763350192283,761.8648185,3583.46301835274,3480.71684154197,1991.21997732667,1992.30823661999
04-Feb-2022 15:09:59,640.822454367057,632.03389325,3359.17754563294,3355.83039622924,2460.16426106039,2459.47461017683
04-Feb-2022 15:10:26,563.464617562751,551.7186605,3792.85193881358,3639.79304400712,2280.5550077962,2283.28105132049
04-Feb-2022 15:10:44,637.671518012093,620.45267975,3868.20299208993,3651.18238403295,2157.77646562101,2160.70765069784
04-Feb-2022 15:11:10,715.673808948547,651.00113275,3284.32619105145,3326.35891517389,2022.51609556436,2023.12938941712
04-Feb-2022 15:11:30,720.241369399581,910.66298325,3503.27597515735,3305.50847632524,2549.77441603614,2550.23404456168
04-Feb-2022 15:11:45,722.788602658699,861.14729075,3299.0598838469,3307.0645255721,2710.29949334981,2711.25934687501
04-Feb-2022 15:12:08,835.31318546732,769.50193175,3768.04345524649,3575.7880051248,2549.69174526417,2550.33936600555
04-Feb-2022 15:12:28,898.640256962533,841.928964,3736.28048680321,3517.57508341434,1978.44444805731,1978.64195155995
04-Feb-2022 15:12:51,727.549884593059,723.67925225,3272.45011540694,3234.15320082655,2416.29099647768,2415.50465227719
04-Feb-2022 15:13:22,685.574595539826,727.37226525,3837.45552372346,3693.266100417,2592.65964237123,2592.67366488011
04-Feb-2022 15:13:46,858.511231622647,952.79264975,3341.83442653783,3290.92511712883,1567.82493839035,1568.7455672077
04-Feb-2022 15:14:15,668.37156483183,673.9124725,3822.0792577547,3671.74092501854,2709.92421913147,2710.95913154434
04-Feb-2022 15:14:33,983.613504644268,780.832058,3494.25959262343,3463.46603272435,2228.27889010111,2231.85993682785
04-Feb-2022 15:14:54,533.65776222413,536.444434,3709.92563793486,3509.56356653269,1516.31691214639,1516.74988262913
04-Feb-2022 15:15:09,568.666326889313,555.66276075,3454.22105005534,3509.69472833845,1880.78331024382,1879.53232528349
04-Feb-2022 15:15:29,694.792060914343,605.17845325,3305.20793908566,3229.94626353935,2505.33721130222,2505.14805518532
04-Feb-2022 15:15:46,823.778415003724,941.21143625,3345.35505375497,3263.40908558791,2207.66056035149,2210.20094430114
04-Feb-2022 15:16:19,973.057011908477,1170.32483375,3956.30085022966,3800.43431586598,1739.3907635236,1741.71523398261
04-Feb-2022 15:16:44,917.461523935529,884.0586305,3409.10315379987,3198.87629418608,1695.14310223629,1696.64535153908
04-Feb-2022 15:17:05,997.965624063553,983.34110275,3468.34210070929,3253.74274145912,2628.15044188811,2629.46485231691
04-Feb-2022 15:17:25,886.600029413081,800.05038475,3457.47493977046,3253.03266367869,2369.48916981129,2370.06162589061
04-Feb-2022 15:17:58,619.188158135816,605.17845325,3902.68728642101,3755.03443865238,1968.51194258596,1970.02402665202
04-Feb-2022 15:18:18,599.71023026695,815.32461125,3911.28794514464,3871.59277472035,2773.91435132023,2775.91481217996
04-Feb-2022 15:18:45,744.563098382722,822.9617245,3346.19718524755,3134.39525772457,2614.86231516631,2614.52728284471
04-Feb-2022 15:19:10,904.098714787015,887.7516435,3611.93436410275,3435.49130454146,1500.48260975148,1500.60939372617
04-Feb-2022 15:19:29,785.5890546485,838.235951,3627.25722330032,3416.56748031199,1512.43922141898,1511.39781731091
04-Feb-2022 15:19:46,773.926499928402,857.2031905,3340.2381404033,3339.72869495673,2823.73042023884,2825.20587429375
04-Feb-2022 15:20:11,940.821081901811,899.332857,3744.48580321605,3556.44141696898,1723.73178416701,1725.46477052187
04-Feb-2022 15:20:27,934.937090015347,838.235951,3625.0779948663,3553.16178034006,2260.14018214131,2262.86569297132
04-Feb-2022 15:20:51,741.573932303421,689.186699,3992.80776707233,3806.97214779142,1762.80861398127,1762.90032475333
04-Feb-2022 15:21:08,524.865023589425,605.17845325,3704.36755826574,3684.50827729674,1865.56270408235,1865.07635310179
04-Feb-2022 15:21:23,848.71801324416,841.928964,3683.42138856808,3654.65425329714,1795.60003429707,1794.87625514873
04-Feb-2022 15:21:42,515.201760491914,597.54134,3484.79823950809,3389.85172801884,2171.38198514895,2174.70985478958
04-Feb-2022 15:22:06,748.527433703961,719.735152,3770.12672503663,3597.07525566927,2484.15625342481,2483.68655155123
04-Feb-2022 15:22:31,799.173637326,727.37226525,3997.79618794972,3806.6301215719,1952.99541487043,1952.95631531795
04-Feb-2022 15:22:50,697.399510961395,784.77615825,3957.28452707529,3733.58068507151,2132.18418064861,2134.50122362886
04-Feb-2022 15:23:05,867.421817164319,826.6547375,3764.33038931548,3761.27549296321,2411.21894422942,2411.11712378438
04-Feb-2022 15:23:31,643.095005015423,612.8155665,3371.14340629966,3374.87991102794,2487.95825073388,2487.37521812674
04-Feb-2022 15:23:49,685.894843481338,670.2194595,3483.89434333354,3414.96278142128,2092.58652486505,2092.96627603564
04-Feb-2022 15:24:06,809.139482035888,693.13079925,3526.48052464871,3419.48098770635,2580.4241032122,2581.37268290073
04-Feb-2022 15:24:23,744.458993073942,700.7679125,3311.01331506857,3287.67135797004,2844.59126072036,2847.06351899159
04-Feb-2022 15:24:53,823.129985228065,815.32461125,3842.2190033548,3701.18490201996,2882.13645889133,2885.55184024706
04-Feb-2022 15:25:15,708.844517196836,712.09803875,3418.86684099167,3373.9177127528,2078.0949726781,2080.01558620644
04-Feb-2022 15:25:36,941.087920083359,803.74339775,3571.95048929328,3375.09876048963,2895.55818826122,2898.4783696771
04-Feb-2022 15:25:57,545.972769325303,681.54958575,3651.14149049202,3455.86071818815,1923.30429118749,1924.59952323819
04-Feb-2022 15:26:14,660.740659321691,612.8155665,3339.25934067831,3321.05713909322,2409.36421340442,2409.15413609172
04-Feb-2022 15:26:29,749.520983838776,780.832058,3336.42221281254,3320.56605864574,1554.86620117418,1555.20375294498
04-Feb-2022 15:26:50,566.112124933537,566.992887,3476.20547456332,3505.454963632,2636.18736471794,2636.17723759246
04-Feb-2022 15:27:05,864.580747501383,765.5578315,3522.1957907877,3506.58987553637,2599.22617394612,2600.56928333521
04-Feb-2022 15:27:21,649.109111186775,761.8648185,3551.46666985727,3501.3667669649,2057.64383944658,2059.23379513625
04-Feb-2022 15:27:39,957.441954336305,971.75988925,3400.27724759682,3395.2385300728,2723.53803705365,2725.21170895804
04-Feb-2022 15:27:55,721.452970414028,666.27535925,3278.54702958597,3276.99061701207,1945.72220268564,1947.29830775962
04-Feb-2022 15:28:25,563.185662318951,639.6710065,3882.5075486026,3732.96627999495,2578.93502713666,2580.11016781864
04-Feb-2022 15:28:43,865.352349656359,971.75988925,3577.27649322754,3558.47553399263,2343.89236561627,2347.77401557018
04-Feb-2022 15:29:02,739.38878767045,670.2194595,3260.61121232955,3198.62565240394,2215.91906466549,2218.70746292391
04-Feb-2022 15:29:21,993.356571714515,971.75988925,3389.06727090603,3402.60281445863,1581.10983586055,1582.04577747851
04-Feb-2022 15:29:37,666.873234734612,834.29185075,3333.12676526539,3362.05518470171,2981.80642387919,2979.94562505065
04-Feb-2022 15:30:07,850.838863861423,975.7039895,3979.05356059953,3826.71991066991,2414.18664306144,2414.03802656343
04-Feb-2022 15:30:31,977.858519811661,968.06687625,3500.67446061873,3450.63716600291,2902.17506144778,2905.62027316046
04-Feb-2022 15:30:45,574.235519541061,716.042139,3471.36054509198,3487.58191256114,2957.33710567788,2956.68873530791
04-Feb-2022 15:31:04,908.729019916292,1032.85679525,3611.45406932235,3559.8081497688,2212.33836061449,2214.96331691323
04-Feb-2022 15:31:24,826.028156638342,811.380511,3628.4596712798,3606.59003175871,1783.62332561693,1782.40420967233
04-Feb-2022 15:31:40,614.075402968913,708.40502575,3650.02061507672,3606.26042672486,2388.77644448637,2389.17133837099
04-Feb-2022 15:31:59,638.877312402043,612.8155665,3383.71065169736,3363.057603959,2183.79300495753,2186.35096149979
04-Feb-2022 15:32:21,779.829089174435,723.67925225,3647.76270715957,3447.13084273563,1934.90157591109,1935.15869147948
04-Feb-2022 15:32:43,618.82716883583,593.848327,3729.73636673825,3540.17232543253,1612.97968893531,1615.65298223401
04-Feb-2022 15:33:08,647.236398232445,639.6710065,3992.54133951288,3796.947659476,2850.710765509,2853.8347840548
04-Feb-2022 15:33:25,729.545854245895,639.6710065,3859.36563899249,3789.01466223229,2654.04739610153,2654.70844273669
04-Feb-2022 15:33:46,561.151241523219,582.2671135,3925.71055762176,3901.22868861446,1579.19553810283,1580.1568816767
04-Feb-2022 15:34:07,565.486532387477,525.11430775,3661.32208692727,3598.78183785667,2921.97872479899,2924.78564404193
04-Feb-2022 15:34:22,630.840760111534,616.75966675,3579.2330522589,3599.976933363,2580.62891591189,2581.81025457494
04-Feb-2022 15:34:48,736.180664576743,708.40502575,3263.81933542326,3314.76625216846,1775.49487995463,1775.85253579287
