Time,setDynLoad / N,peak_dynLoad / N,setStatLoad / N,meanAbs_statLoad / N,setSpeed / rpm,meanAbs_speed / rpm
09-Sep-2022 12:21:13,1000,246.2341305,3000,3047.29476898212,2477.66842367181,2476.77515617288
09-Sep-2022 12:21:25,1000,246.2341305,3000,3048.17300595703,2346.5294298769,2348.5404908121
09-Sep-2022 12:21:37,1000,223.32279075,3000,3048.45502602009,2616.36160587472,2616.61826696321
09-Sep-2022 12:21:49,1000,204.35555125,3000,3047.77931352,1989.06257428566,1990.19974963432
09-Sep-2022 12:22:01,1000,230.959904,3000,3049.1496660412,2403.82477899808,2401.72973490384
09-Sep-2022 12:24:33,1000,261.508357,3000,3023.75082559652,1984.61277605236,1985.38570956117
09-Sep-2022 12:24:45,1000,230.959904,3000,3025.23095773958,2120.65328404568,2121.4685316151
09-Sep-2022 12:24:57,1000,223.32279075,3000,3026.99689544991,2453.76268139527,2452.54918387037
09-Sep-2022 12:25:09,1000,215.6856775,3000,3028.31235816017,2644.03655429568,2644.63087178585
09-Sep-2022 12:25:21,1000,204.35555125,3000,3028.51866813919,1797.32156005348,1796.38166277749
09-Sep-2022 12:36:36,1000,253.87124375,3000,2984.55571508701,1654.93602038734,1658.15468583018
09-Sep-2022 12:36:48,1000,211.9926645,3000,2985.50966214597,1918.91508116684,1919.17232802667
09-Sep-2022 12:37:00,1000,230.959904,3000,2986.64909891082,2092.33309984609,2092.63354259725
09-Sep-2022 12:37:12,1000,223.32279075,3000,2988.10651802867,2560.8595441167,2561.29288565126
09-Sep-2022 12:37:24,1000,223.32279075,3000,2989.87813399529,2475.43159850552,2473.8968114896
09-Sep-2022 12:41:50,1000,914.6070835,3000,2984.86801918368,1522.45225856784,1522.98816928624
09-Sep-2022 12:42:02,1000,769.50193175,3000,2986.32165279733,2416.62692847188,2416.67467777196
09-Sep-2022 12:42:14,1000,914.6070835,3000,2987.4838025874,1661.62991000313,1665.43702387088
09-Sep-2022 12:42:26,1000,906.96997025,3000,2988.40178735643,1602.07738393603,1603.15802911997
09-Sep-2022 12:42:38,1000,811.380511,3000,2989.14563893217,2569.88933179082,2570.60598577854
09-Sep-2022 12:42:50,1000,925.93720975,3000,2990.65984061305,1862.53876537395,1862.41292859158
09-Sep-2022 12:43:02,1000,1048.13102175,3000,2990.21315111718,1743.70682425578,1745.89208379457
09-Sep-2022 12:43:14,1000,971.75988925,3000,2990.30211046594,1767.24030076556,1766.39327419894
