Time,setDynLoad / N,peak_dynLoad / N,setStatLoad / N,meanAbs_statLoad / N,setSpeed / rpm,meanAbs_speed / rpm
25-Nov-2021 09:53:21,0,70.7608130532961,2500,2481.17486318798,750,750.639690467653
25-Nov-2021 09:53:33,0,70.5500548492719,2500,2481.60590790476,750,750.403008038556
25-Nov-2021 09:53:45,0,70.8228807636494,2500,2480.80651588456,750,750.480052867083
25-Nov-2021 09:53:57,0,70.492654530677,2500,2480.88148661231,750,750.386722139843
25-Nov-2021 09:54:09,0,70.4617649051041,2500,2481.10004033149,750,750.134648641634
25-Nov-2021 09:54:21,0,70.4834696238812,2500,2481.35437889507,750,750.314777840034
25-Nov-2021 09:54:33,0,70.6391645801611,2500,2481.4045072515,750,750.226368675594
25-Nov-2021 09:54:45,0,70.8368302642019,2500,2481.85743691444,750,750.399160271278
25-Nov-2021 09:54:57,0,70.9094675114143,2500,2481.92945021704,750,750.498933771634
25-Nov-2021 09:55:09,0,71.1211610177207,2500,2482.08767246299,750,750.408734947994
25-Nov-2021 09:55:21,0,70.9815221268471,2500,2482.23643094843,750,750.323636653071
25-Nov-2021 09:55:33,0,71.0876996714586,2500,2482.40559566747,750,750.260551166299
25-Nov-2021 09:55:45,0,71.0839604256354,2500,2482.54237658102,750,750.297149696923
25-Nov-2021 09:55:57,0,71.0188452885011,2500,2482.68847338383,750,750.41741479511
25-Nov-2021 09:56:09,0,71.3350136318657,2500,2483.05134945071,750,750.468599048208
25-Nov-2021 09:56:21,0,71.0666682857326,2500,2483.07604395078,750,750.298134009482
25-Nov-2021 09:56:34,0,71.5005875363398,2500,2483.38805230494,750,750.238359392228
25-Nov-2021 09:56:46,0,71.5552550756769,2500,2483.61000706304,750,750.470120258527
25-Nov-2021 09:56:58,0,71.5018100813159,2500,2483.65392482664,750,750.266725490536
25-Nov-2021 09:57:10,0,71.5057128242189,2500,2483.75462515327,750,750.345202046421
25-Nov-2021 09:57:22,0,71.6593808642838,2500,2484.02508168396,750,750.224579016395
25-Nov-2021 09:57:34,0,71.6750435020029,2500,2484.1475190855,750,750.317999226593
25-Nov-2021 09:57:46,0,71.7844944461035,2500,2484.28962336434,750,750.380905747446
25-Nov-2021 09:57:58,0,71.7617590884085,2500,2484.334724098,750,750.163551637701
25-Nov-2021 09:58:10,0,83.7419456171899,2500,2484.41575754733,750,750.129011215156
25-Nov-2021 09:58:22,0,74.8352263191006,2500,2484.45612640074,750,750.231379721351
25-Nov-2021 09:58:34,0,72.5870116684799,2500,2484.5770850897,750,750.129190181076
25-Nov-2021 09:58:46,0,71.9710846575147,2500,2484.62159433832,750,750.066283660223
25-Nov-2021 09:58:58,0,71.7869325516131,2500,2484.73693391948,750,750.104224435247
25-Nov-2021 09:59:10,0,71.8011768945716,2500,2484.88096052468,750,750.026732191921
25-Nov-2021 09:59:22,0,71.9095871402412,2500,2485.0470199473,750,750.072100052621
25-Nov-2021 09:59:34,0,73.321807637848,2500,2485.16014145959,750,750.139659687391
25-Nov-2021 09:59:46,0,73.0577992259404,2500,2485.23540792986,750,750.047850170471
25-Nov-2021 09:59:58,0,73.3731984410688,2500,2485.29647875937,750,750.069415563821
25-Nov-2021 10:00:10,0,73.2398290984675,2500,2485.53499509836,750,749.921679196926
25-Nov-2021 10:00:22,0,73.2511258640661,2500,2485.8007197488,750,750.037291181195
25-Nov-2021 10:00:35,0,73.1015785732271,2500,2485.82970251535,750,749.947808221235
25-Nov-2021 10:00:47,0,73.1354333008559,2500,2485.77410292238,750,749.861994062632
25-Nov-2021 10:00:59,0,73.375460423755,2500,2485.83221632673,750,749.887049291421
25-Nov-2021 10:01:11,0,72.9726281751553,2500,2485.44686382865,750,749.853851113275
25-Nov-2021 10:01:23,0,73.4418825243822,2500,2485.93232516833,750,749.899576905816
25-Nov-2021 10:01:35,0,73.3060083834298,2500,2486.05875509383,750,750.064136069184
25-Nov-2021 10:01:47,0,73.3545366007931,2500,2486.26695782495,750,750.061630546305
25-Nov-2021 10:01:59,0,73.1195490546481,2500,2486.30215118433,750,749.907898821092
25-Nov-2021 10:02:11,0,73.4298475681401,2500,2486.31619895383,750,749.8886599847
25-Nov-2021 10:02:23,0,73.1974370553226,2500,2486.46436595425,750,749.905124849333
25-Nov-2021 10:02:35,0,73.2386098211065,2500,2486.47649139739,750,749.859667505673
25-Nov-2021 10:02:47,0,73.3491956989742,2500,2486.72284491305,750,749.996039536653
25-Nov-2021 10:02:59,0,73.2320782254783,2500,2486.84395147327,750,749.681149000551
25-Nov-2021 10:03:11,0,73.4833176833121,2500,2486.90827547046,750,749.862173028552
25-Nov-2021 10:03:29,1413.37585613902,1495.81509438697,2665.08286118156,2863.34591115639,2722.08552958977,2722.18070134159
25-Nov-2021 10:03:49,1137.95231547284,1201.54670327975,2862.04768452716,2660.40399577826,2448.53886933811,2444.19007447219
25-Nov-2021 10:04:06,1470.59278176062,1560.39610458745,2704.89700618081,2897.30203172127,2936.26025315145,2933.10599731126
25-Nov-2021 10:04:29,641.886338627215,667.326141254164,3540.36460955544,3679.65943087899,2935.75042236442,2932.92139396485
25-Nov-2021 10:04:45,1459.4924263929,1548.53341420159,3529.86952842742,3566.05822422637,2132.64192393941,2133.26094900714
25-Nov-2021 10:05:02,1433.99324775755,1507.2243299778,3603.86809762941,3411.65002163059,2483.61104873488,2481.65229462576
25-Nov-2021 10:05:18,892.227019534168,935.688782422229,3466.07220856239,3412.26694051855,2518.10273228666,2514.74908857759
