Time,setDynLoad / N,peak_dynLoad / N,setStatLoad / N,meanAbs_statLoad / N,setSpeed / rpm,meanAbs_speed / rpm
24-Aug-2022 08:49:23,1000,1032.85679525,3000,3037.68905206902,2477.66842367181,2477.30546798678
24-Aug-2022 08:49:36,1000,1052.075122,3000,3038.08653001024,2346.5294298769,2348.24269152135
24-Aug-2022 08:49:48,1000,822.9617245,3000,3039.52691435919,2616.36160587472,2616.39148134949
24-Aug-2022 08:50:00,1000,864.84030375,3000,3039.30924786756,1989.06257428566,1990.29481633099
24-Aug-2022 08:50:12,1000,861.14729075,3000,3040.21966162818,2403.82477899808,2401.94735746246
24-Aug-2022 08:50:24,1000,906.96997025,3000,3040.73070469547,1984.61277605236,1985.56553451751
24-Aug-2022 08:50:36,1000,796.1062845,3000,3041.32313610312,2251.1994756233,2254.36833740371
24-Aug-2022 08:50:48,1000,941.21143625,3000,3041.34774188044,2170.39461551171,2171.64542134275
24-Aug-2022 08:51:00,1000,1044.43800875,3000,3042.29033242679,1806.66938131864,1804.86894256386
24-Aug-2022 08:51:12,1000,971.75988925,3000,3043.03039849831,2097.89925528936,2097.99622059453
24-Aug-2022 08:51:24,1000,788.46917125,3000,3042.79758998988,1587.49658365633,1589.03432506519
24-Aug-2022 08:51:38,1000,945.1555365,3000,3043.31052580927,2169.79169373591,2171.4117634377
24-Aug-2022 08:51:50,1000,761.8648185,3000,3044.01652234298,2491.53605992525,2489.7282799386
24-Aug-2022 08:52:02,1000,929.88131,3000,3044.86636803637,2501.46732808227,2501.22676870715
24-Aug-2022 08:52:14,1000,891.69574375,3000,3044.24933085142,2582.51256761038,2581.84447285868
24-Aug-2022 08:52:26,1000,891.69574375,3000,3046.23861330967,2629.50875058209,2629.19570546986
24-Aug-2022 08:52:37,1000,834.29185075,3000,3046.54902465425,2067.0641244679,2066.22676318093
24-Aug-2022 08:52:49,1000,811.380511,3000,3046.72126509545,2512.94415254823,2511.01863846328
24-Aug-2022 08:53:01,1000,945.1555365,3000,3047.76795700735,2415.00586001694,2414.74127314585
24-Aug-2022 08:53:13,1000,841.928964,3000,3047.63924986447,2277.96484766094,2280.60903644636
24-Aug-2022 08:53:25,1000,891.69574375,3000,3061.92952822779,2457.36819772265,2456.53396745698
24-Aug-2022 08:53:37,1000,868.784404,3000,3048.56859114611,1603.98782203439,1604.18085514551
24-Aug-2022 08:53:49,1000,952.79264975,3000,3048.0253712931,1823.13788097332,1822.95910409494
24-Aug-2022 08:54:01,1000,861.14729075,3000,3048.04429881412,1543.1687379172,1543.64627700921
