Time,Mean Abs. Temp. T1 / °C,Mean Abs. Temp. T2 / °C,Mean Room Temp. / °C
25-Oct-2021 08:59:35,25.3116584778644,25.561516849264,20.7500816656789
25-Oct-2021 08:59:46,25.525857203848,25.7935229699394,20.7591267594457
25-Oct-2021 08:59:58,25.6972413708556,26.0134946077148,20.7968404797144
25-Oct-2021 09:00:10,25.8585024464226,26.2162865439182,20.855021617727
25-Oct-2021 09:00:22,26.0053404232029,26.3968292641045,20.8297253459907
25-Oct-2021 09:00:34,26.1453529188349,26.558803986097,20.8236696000257
25-Oct-2021 09:00:46,26.2813794293756,26.7167944535116,20.8876770865602
25-Oct-2021 09:00:58,26.4203286715619,26.8529885096174,20.89656923849
25-Oct-2021 09:01:10,26.5631222824136,26.9958676891886,20.8640669965114
25-Oct-2021 09:01:22,26.7176686701457,27.1442811490487,20.8698161917708
25-Oct-2021 09:01:33,26.8514149881359,27.2781122543392,20.8736489927235
25-Oct-2021 09:01:45,26.9693495792865,27.4075718663726,20.8534885039745
25-Oct-2021 09:01:57,27.0945828409886,27.5391097882957,20.8678231354418
25-Oct-2021 09:02:09,27.2216636702245,27.6641254982845,20.8772518310687
25-Oct-2021 09:02:21,27.3518977207683,27.7972093883969,20.8799347979844
25-Oct-2021 09:02:33,27.4786043277266,27.9358280477096,20.8513421472455
25-Oct-2021 09:02:45,27.6100770888102,28.0666186578399,20.8602342052878
25-Oct-2021 09:02:56,27.7399422093814,28.1899643255795,20.8573212872933
25-Oct-2021 09:03:08,27.8688907334796,28.3142362166133,20.8193769274679
25-Oct-2021 09:03:20,28.0048334893566,28.4397416706167,20.8409936611139
25-Oct-2021 09:03:32,28.1301822027295,28.558645905323,20.8677464798671
25-Oct-2021 09:03:44,28.2511573671879,28.6791674845317,20.8335581021778
25-Oct-2021 09:03:56,28.3747485597347,28.7893229259196,20.8199901655101
25-Oct-2021 09:04:08,28.4938889465683,28.9095455085321,20.8143177111278
25-Oct-2021 09:04:20,28.6248637519914,29.0243179190201,20.8557115176236
25-Oct-2021 09:04:31,28.7518489004314,29.143089226435,20.8130145800136
25-Oct-2021 09:04:43,28.8710026730985,29.2634781430647,20.8038926834474
25-Oct-2021 09:04:55,28.9816327902526,29.3760345491245,20.8442131867091
25-Oct-2021 09:05:07,29.0871189325592,29.4902850815622,20.8673631999035
25-Oct-2021 09:05:19,29.1862312914673,29.5943202258083,20.8711959992068
25-Oct-2021 09:05:31,29.2731298858365,29.6987427897243,20.8783250165972
