Time,Mean Abs. Temp. T1 / °C,Mean Abs. Temp. T2 / °C,Mean Room Temp. / °C
24-Aug-2022 08:49:23,27.0091229527549,27.4419727358563,25.6086556368135
24-Aug-2022 08:49:36,27.7435521197285,28.2654643193376,25.7122888293834
24-Aug-2022 08:49:48,28.4831349483099,29.0399903002439,25.8543867058414
24-Aug-2022 08:50:00,29.2423197586499,29.8390540529905,25.9131928544405
24-Aug-2022 08:50:12,29.8858636650321,30.4868194783823,25.9385274211347
24-Aug-2022 08:50:24,30.5317602774783,31.1704558068004,26.0146090533024
24-Aug-2022 08:50:36,31.1377280014082,31.7897227173269,25.8385721596561
24-Aug-2022 08:50:48,31.7650273541149,32.4569370353058,25.8686658966125
24-Aug-2022 08:51:00,32.4040568632887,33.1266685564867,25.9017539769803
24-Aug-2022 08:51:12,32.9572887136691,33.6848290976163,25.9197951774825
24-Aug-2022 08:51:24,33.5322298691329,34.2844015323653,25.9067440870417
24-Aug-2022 08:51:38,34.0961894721827,34.8448328768411,25.8624475237841
24-Aug-2022 08:51:50,34.6505475414704,35.4493853231222,25.9105058702868
24-Aug-2022 08:52:02,35.3513215296387,36.2154110834553,25.9691594713441
24-Aug-2022 08:52:14,36.0926620897794,37.0070241910905,25.978525717401
24-Aug-2022 08:52:26,36.8608118163413,37.8250132610263,26.0040910969326
24-Aug-2022 08:52:37,37.6804376618831,38.6858851001253,25.9891971300448
24-Aug-2022 08:52:49,38.3403198400355,39.336442799359,25.9472794083914
24-Aug-2022 08:53:01,39.0224481407373,40.0522567003672,25.9108897315062
24-Aug-2022 08:53:13,39.7101106040084,40.7672985372113,25.8979154377922
24-Aug-2022 08:53:25,40.3487313845186,41.4167192779295,25.917799125205
24-Aug-2022 08:53:37,41.004437136952,42.0936452037027,25.9214841491056
24-Aug-2022 08:53:49,41.5005612872615,42.5307353161469,25.8497805051154
24-Aug-2022 08:54:01,41.9298908908452,42.9347881318842,25.8858624446824
24-Aug-2022 08:54:13,42.28900600756,43.2765509218182,25.8801046653748
24-Aug-2022 08:54:25,42.8145594022071,43.8519179254978,25.9204093481501
24-Aug-2022 08:54:37,43.2656613908496,44.2863055635986,25.9187203812591
24-Aug-2022 08:54:49,43.6662806852849,44.6745165832078,25.8877817078017
24-Aug-2022 08:55:01,44.0397825807361,45.0249485259651,25.9260136586756
24-Aug-2022 08:55:13,44.3420101342989,45.3229218273007,25.9386041933273
24-Aug-2022 08:55:25,44.9007712385019,45.9692141263983,25.9052086711741
24-Aug-2022 08:55:37,45.4681954448822,46.5557796164748,25.9736122759234
24-Aug-2022 08:55:49,46.0415078660899,47.1505587156636,26.0286586120801
24-Aug-2022 08:56:01,46.5245564035521,47.5927919515022,26.0380250260432
24-Aug-2022 08:56:13,46.8346556219379,47.8665811315719,25.9968744235877
24-Aug-2022 08:56:25,47.1199105748823,48.1331300562041,26.0350308405548
24-Aug-2022 08:56:37,47.5763076183767,48.6594916196742,26.050923077786
24-Aug-2022 08:56:49,47.9803032565958,49.0315953639672,26.0205973778283
24-Aug-2022 08:57:01,48.2311930746505,49.2446753899019,26.0829381074069
24-Aug-2022 08:57:13,48.5263045239753,49.5655964542004,26.1144927795453
24-Aug-2022 08:57:25,48.9771746264601,50.0843759666123,26.1592533277334
24-Aug-2022 08:57:37,49.4720889141261,50.5930296895136,26.1230916814071
24-Aug-2022 08:57:49,49.837891873315,50.9474863739636,26.0160677381204
24-Aug-2022 08:58:00,50.2072143421382,51.3336892201846,26.0195225468219
24-Aug-2022 08:58:12,50.6303193584749,51.7515717917216,26.0936866277708
24-Aug-2022 08:58:24,50.9022111168761,51.9796000628672,26.0000988961742
24-Aug-2022 08:58:36,51.1367704715712,52.1958082740885,25.9659350336499
24-Aug-2022 08:58:48,51.4337634901069,52.524131235314,26.0146090461159
24-Aug-2022 08:59:00,51.7790511330411,52.8815789189405,26.0937633992821
24-Aug-2022 08:59:12,52.0810523823999,53.1592075919482,26.0581398717471
24-Aug-2022 08:59:24,52.3317868590429,53.4313650026095,26.0529959956259
24-Aug-2022 08:59:36,52.7355857279638,53.9125120958056,26.1522666496246
24-Aug-2022 08:59:48,53.2468456072655,54.4488441715406,26.1682362208234
24-Aug-2022 09:00:00,53.5840397303818,54.7163070527444,26.2487762138665
24-Aug-2022 09:00:12,53.7810166083147,54.8830662045301,26.202095036042
24-Aug-2022 09:00:24,53.9263767585111,55.0005148631321,26.1011338317599
24-Aug-2022 09:00:36,54.099764609124,55.1757278186575,26.084703928514
24-Aug-2022 09:00:48,54.2517185998022,55.3095245355238,26.1225542426806
24-Aug-2022 09:01:00,54.3463933764249,55.3826968990981,26.1208651704528
24-Aug-2022 09:01:12,54.4611988827707,55.4959817358403,26.1185618991596
24-Aug-2022 09:01:24,54.5374542159402,55.5635827882706,26.1372184712122
24-Aug-2022 09:01:36,54.8926646879972,56.0331888289142,26.1174102614484
24-Aug-2022 09:01:48,55.3083893373726,56.4755957222715,26.1326886767918
24-Aug-2022 09:02:00,55.6304587708154,56.7754466213593,26.191730049577
24-Aug-2022 09:02:12,55.8685267221334,56.991269254343,26.1119591807696
24-Aug-2022 09:02:24,56.1181524093943,57.2402651229662,26.108043624233
24-Aug-2022 09:02:36,56.4175266013334,57.5687760538945,26.0975253860071
24-Aug-2022 09:02:48,56.5425512635739,57.6484292749222,26.1079668501235
24-Aug-2022 09:03:00,56.8115176881903,57.9471462039551,26.1577177919726
24-Aug-2022 09:03:12,57.0713634401232,58.1972209978892,26.2424803568596
24-Aug-2022 09:03:24,57.3361110369047,58.4889342591355,26.2789504207036
24-Aug-2022 09:03:36,57.5586484734396,58.7120764502151,26.2688923184124
24-Aug-2022 09:03:48,57.9115467476729,59.1257702630342,26.2654372531557
24-Aug-2022 09:04:00,58.1176923672886,59.2853082683505,26.3015236679525
24-Aug-2022 09:04:12,58.2523915333568,59.4426833541336,26.2535365012389
24-Aug-2022 09:04:24,58.557848717345,59.7837399275858,26.1638599370418
24-Aug-2022 09:04:36,58.7496940866103,59.9282671926299,26.1505775657258
24-Aug-2022 09:04:48,58.7586859026126,59.8929101380014,26.1822864363957
24-Aug-2022 09:04:59,58.9387599464494,60.1151386382323,26.2530758313898
24-Aug-2022 09:05:11,59.1445042134081,60.3015552099608,26.2524616069141
24-Aug-2022 09:05:23,59.3732876958707,60.5672402638237,26.3289342463364
24-Aug-2022 09:05:35,59.5644823301838,60.7259944348308,26.3642535119597
24-Aug-2022 09:05:47,59.6565171130444,60.7887381779404,26.3139620551837
24-Aug-2022 09:05:59,59.6309301011553,60.7501145705469,26.2572218923377
24-Aug-2022 09:06:11,59.7731343809391,60.9544835808413,26.2362612975131
24-Aug-2022 09:06:23,60.0615935379782,61.2626507421761,26.273345523114
24-Aug-2022 09:06:35,60.2225831794862,61.3763687372824,26.2403305554422
24-Aug-2022 09:06:47,60.2961012915765,61.4198091258405,26.2791807547449
24-Aug-2022 09:06:59,60.3819520472827,61.5230599015165,26.3261701713068
