Time,Mean Abs. Temp. T1 / °C,Mean Abs. Temp. T2 / °C,Mean Room Temp. / °C
17-Nov-2021 12:45:09,22.1547517347734,22.1347122618074,20.6833173331255
17-Nov-2021 12:45:22,22.369362723311,22.3446306040094,20.6976512787852
17-Nov-2021 12:45:34,22.5625933243581,22.5443641914459,20.6338773237385
17-Nov-2021 12:45:46,22.7286885092496,22.7259365414091,20.6641544522679
17-Nov-2021 12:45:58,22.8907274124039,22.9063684489862,20.7059296761374
17-Nov-2021 12:46:11,23.0559952036483,23.0907978110443,20.7181940560149
17-Nov-2021 12:46:23,23.2196605076292,23.273703451161,20.7174275308642
17-Nov-2021 12:46:35,23.3856347700943,23.4575394058627,20.7005640229133
17-Nov-2021 12:46:47,23.5522308636488,23.6410786148353,20.6533466375684
17-Nov-2021 12:47:00,23.7162271645385,23.8241676189697,20.682550815323
17-Nov-2021 12:47:12,23.878083556254,24.0072666041898,20.6829340776991
17-Nov-2021 12:47:24,24.0451643607709,24.1918331116705,20.6244493124374
17-Nov-2021 12:47:36,24.2104889405261,24.3733410719734,20.7020204136638
17-Nov-2021 12:47:49,24.373289815734,24.5558562172883,20.7204169803335
17-Nov-2021 12:48:01,24.537940010093,24.7355424351033,20.7643391994007
17-Nov-2021 12:48:13,24.6979177550544,24.9127061919815,20.7496217433393
17-Nov-2021 12:48:25,24.846239658431,25.0868866883107,20.7874886625854
17-Nov-2021 12:48:37,25.004927562729,25.2648363525455,20.753837677135
17-Nov-2021 12:48:50,25.1712970158678,25.4364258970036,20.7260126236468
17-Nov-2021 12:49:02,25.3432770558449,25.6139336159403,20.7414198545864
17-Nov-2021 12:49:14,25.510507493507,25.7901459697108,20.7630360890747
17-Nov-2021 12:49:26,25.6723736190333,25.9633741840969,20.818993651932
17-Nov-2021 12:49:39,25.8295654520918,26.1281680206684,20.8261225591278
17-Nov-2021 12:49:51,25.9823893677258,26.2912812082407,20.8524153254982
17-Nov-2021 12:50:03,26.1273136987266,26.455477025132,20.8527219479859
17-Nov-2021 12:50:15,26.2737028432156,26.6226748436044,20.8215999271003
17-Nov-2021 12:50:28,26.423936821807,26.7735285064249,20.8559414849594
17-Nov-2021 12:50:40,26.5820083460328,26.9352143125034,20.8807780170263
17-Nov-2021 12:50:52,26.7461526554184,27.1013611163454,20.8386173464704
17-Nov-2021 12:51:04,26.8964845576502,27.2623716645581,20.8472794047507
17-Nov-2021 12:51:17,27.0503552375417,27.4240042300644,20.8555582118768
17-Nov-2021 12:51:29,27.1902577517829,27.5752778638906,20.8787849539562
17-Nov-2021 12:51:41,27.3287838809414,27.7290157195718,20.8807780156075
17-Nov-2021 12:51:53,27.4799866114499,27.8746200992683,20.8864505821905
17-Nov-2021 12:52:06,27.6380310777718,28.0296772839058,20.8566313860233
17-Nov-2021 12:52:18,27.7851005110403,28.1758323395615,20.8595443062892
17-Nov-2021 12:52:30,27.9294114658736,28.3238371463586,20.8963393591725
17-Nov-2021 12:52:42,28.0811020982629,28.4730774547172,21.0280378859639
17-Nov-2021 12:52:55,28.219357760623,28.613029873862,21.2580245882023
17-Nov-2021 12:53:07,28.3523189942464,28.7542940265001,21.1556019111117
17-Nov-2021 12:53:19,28.4772966086563,28.8877284401207,20.9396505411582
17-Nov-2021 12:53:31,28.6005888574768,29.0237033356885,20.9465497154863
17-Nov-2021 12:53:44,28.7299545680522,29.1561497158413,20.9269253994881
17-Nov-2021 12:53:56,28.8560986207689,29.2819171598658,20.9242423857182
17-Nov-2021 12:54:08,28.9867802579651,29.4154493933785,20.926695425701
17-Nov-2021 12:54:20,29.1221536706864,29.5562094934084,20.9452465414544
17-Nov-2021 12:54:32,29.2576093763851,29.6939019412522,20.8931963495807
17-Nov-2021 12:54:45,29.3826975525981,29.8141569482015,20.8949594610833
17-Nov-2021 12:54:57,29.5016432232246,29.9347236434129,20.9325980344145
17-Nov-2021 12:55:09,29.6378058397168,30.060059195499,20.9214827273857
17-Nov-2021 12:55:27,30.0545503899044,30.3945922501466,21.2515847198036
17-Nov-2021 12:55:47,31.1750904902546,31.3751740024743,21.3379869251551
17-Nov-2021 12:56:05,32.3346118891613,32.2303908375774,21.4632625967452
17-Nov-2021 12:56:26,33.8098123953201,33.6501337802097,22.2573459359544
17-Nov-2021 12:56:43,34.6831007580222,34.5834969131507,21.9835055436484
17-Nov-2021 12:57:00,35.4253711054707,35.3628710091052,21.746338380487
17-Nov-2021 12:57:16,36.1870541693006,36.1587477726787,21.6662129510079
17-Nov-2021 12:57:33,36.9619254048598,36.9312501667069,21.5420798025465
17-Nov-2021 12:57:50,37.6537090089551,37.6520949154684,21.5056611069353
